ThermalExpansionCoefficient_composition_average,ThermalConductivity_difference,NUnfilled_composition_average,CovalentRadius_arithmetic_average,phi_arithmetic_average,NsValence_difference,SecondIonizationEnergy_composition_average,NfUnfilled_composition_average,BCCvolume_padiff_arithmetic_average,SpaceGroupNumber_arithmetic_average,NdUnfilled_composition_average,IonicRadii_arithmetic_average,IonicRadii_composition_average,BoilingT_composition_average,BCCenergy_pa_composition_average,HeatCapacityMolar_composition_average,NsValence_min_value,BCCvolume_padiff_composition_average,ThirdIonizationEnergy_composition_average,BCCfermi_composition_average,HeatCapacityMolar_arithmetic_average,phi_composition_average,IonizationEnergy_composition_average,Polarizability_composition_average,Density_arithmetic_average,ThermalExpansionCoefficient_arithmetic_average,HeatVaporization_composition_average,HHIr_composition_average,HeatFusion_difference,IsHexagonal_composition_average,ICSDVolume_arithmetic_average,ShearModulus_composition_average,SpecificHeatCapacity_composition_average,HeatCapacityMass_composition_average,n_ws^third_composition_average,Density_composition_average,BCCmagmom_composition_average,FirstIonizationEnergy_composition_average,MendeleevNumber_composition_average,MendeleevNumber_arithmetic_average,AtomicVolume_arithmetic_average,valence_composition_average,ThermalConductivity_composition_average,Polarizability_arithmetic_average,BCCvolume_padiff_max_value,ElectronAffinity_arithmetic_average,ElectricalConductivity_composition_average,GSenergy_pa_composition_average,NdValence_composition_average,ElasticModulus_composition_average,AtomicRadii_arithmetic_average,IsBoron_composition_average,CovalentRadius_composition_average,HeatFusion_composition_average,ElectronAffinity_composition_average,NpValence_difference,Electronegativity_composition_average,MendeleevNumber_min_value,GSestBCClatcnt_arithmetic_average,Electronegativity_arithmetic_average,HHIp_composition_average,Electronegativity_difference,SecondIonizationEnergy_difference,IsPnictide_composition_average,target
9.89072,130.8,4.5072,136.2,4.436,1.0,,,-1.3455,,3.3551999999999995,0.54,0.4996799999999999,3445.852799999999,,22.25128,1.0,-0.4212719999999999,31.53695999999999,7.127343863935999,21.4614,,758.8787199999999,,,7.539999999999999,395.08944,1832.0,,,,,,,,,,7.876615072,,52.8,,,,,,,,-7.863529224376641,,243.3056,,,,,,,,,,,,,,,3.0
9.79216,136.9,4.3216,137.0,4.438000000000001,1.0,,,-1.3018333333999998,,3.0816,0.5720000000000001,0.4842880000000001,3433.4224000000004,,22.180800000000005,1.0,-0.4801600000031999,31.8765824,7.257275014896001,21.9374,,762.8435199999999,,,7.159999999999999,390.61840000000007,1808.32,,,,,,,,,,7.92501192,,56.2,,,,,,,,-7.876695550272672,,247.0496,,,,,,,,,,,,,,,1.0
10.967200000000002,121.0,2.872,120.75,4.8125,1.0,,,-1.720625,,1.68,0.455,0.57904,3467.32,,22.842624,1.0,-0.4766399999999999,35.214176,6.31077993096,20.43675,,748.4464,,,7.0,414.1336,1864.0,,,,,,,,,,7.75551048,,64.5,,,,,,,,-5.9396006614406405,,246.368,,,,,,,,,,,,,,,0.5
9.87604,130.8,4.4604,136.2,4.436,1.0,,,-1.3455,,3.2964,0.54,0.4942600000000001,3444.0596,,22.20671,1.0,-0.4273789999999999,31.65172,7.167919430851999,21.4614,,760.36704,,,7.539999999999999,395.10808,1824.0,,,,,,,,,,7.893899604,,52.8,,,,,,,,-7.87810140614098,,245.1692,,,,,,,,,,,,,,,4.0
9.84668,130.8,4.3668000000000005,136.2,4.436,1.0,,,-1.3455,,3.1788000000000003,0.54,0.4834200000000001,3440.4732000000004,,22.117570000000008,1.0,-0.439593,31.881240000000005,7.249070564684,21.4614,,763.3436800000001,,,7.539999999999999,395.1453600000001,1808.0,,,,,,,,,,7.928468668000002,,52.8,,,,,,,,-7.90724576966966,,248.89640000000009,,,,,,,,,,,,,,,2.0
24.127,137.765,4.03,119.5,5.12,1.0,,,-1.4187896825,,3.12,0.39,0.4625,3055.7699999999995,,22.972520000000003,1.0,-0.9344785714,32.22551,7.181300493200001,19.531333333333333,,818.7769999999999,,,26.1,363.8,2066.0,,,,,,,,,,8.505711300000002,,64.0,,,,,,,,-8.1050021105834,,169.49,,,,,,,,,,,,,,,1.0
24.102000000000004,137.765,4.0200000000000005,119.5,5.12,1.0,,,-1.4187896825,,3.11,0.39,0.4620000000000001,3054.7200000000003,,22.96712,1.0,-0.9344785714,32.24671,7.2186522511,19.531333333333333,,818.986,,,26.1,362.80300000000005,2031.0,,,,,,,,,,8.5090471,,64.0,,,,,,,,-8.112529972983399,,171.67000000000002,,,,,,,,,,,,,,,1.0
20.916,93.465,3.97,107.6,5.334,1.0,,,-1.706547619,,3.22,0.3460000000000001,0.4757,3025.675,,23.17743,1.0,-0.69217142855,32.311609999999995,7.0838541744,18.3756,,810.151,,,29.88,355.022,1718.0,,,,,,,,,,8.4223917,,67.2,,,,,,,,-8.1012661374584,,179.66,,,,,,,,,,,,,,,1.8
20.709,93.465,4.029999999999999,107.6,5.334,1.0,,,-1.706547619,,3.25,0.3460000000000001,0.4777999999999999,3019.975,,23.12493,1.0,-0.69277142855,32.320879999999995,7.129620651600001,18.3756,,806.956,,,29.88,354.722,1799.0,,,,,,,,,,8.388315,,67.2,,,,,,,,-8.1378731028584,,181.1,,,,,,,,,,,,,,,1.5
20.502,93.465,4.09,107.6,5.334,1.0,,,-1.706547619,,3.28,0.3460000000000001,0.4799,3014.275,,23.07243,1.0,-0.69337142855,32.33015,7.175387128800001,18.3756,,803.7610000000001,,,29.88,354.422,1880.0,,,,,,,,,,8.354238299999999,,67.2,,,,,,,,-8.174480068258399,,182.54,,,,,,,,,,,,,,,1.0
21.054,79.965,3.93,99.75,5.505,0.0,,,-2.12818452375,,3.2,0.2775,0.4743,3029.475,,23.21243,2.0,-0.69177142855,32.305429999999994,7.0533431896000005,17.132,,812.2810000000001,,,36.125,355.222,1664.0,,,,,,,,,,8.4451095,,71.75,,,,,,,,-8.076861493858399,,178.7,,,,,,,,,,,,,,,1.8
10.88388,121.0,4.1684,122.75,4.745,1.0,,,-1.723125,,3.772,0.42,0.530112,3253.8240000000005,,24.4543184,1.0,-0.36279,30.713078400000004,6.6656870025720005,20.19425,,757.2174399999999,,,6.6000000000000005,370.2086000000001,1748.8800000000003,,,,,,,,,,7.870688804,,63.0,,,,,,,,-8.169770190462744,,208.3152,,,,,,,,,,,,,,,1.5
18.88075,142.5,1.8324,139.0,4.279999999999999,0.0,,,-0.1225,,1.6879,0.7,0.7582029999999998,2198.0544,,25.0568953,2.0,0.0429985,60.0725044,5.001379016519,22.284,,712.3158500000001,,,12.025,234.307327,1130.61,,,,,,,,,,7.383985768,,53.5,,,,,,,,-3.092992950769013,,95.2279,,,,,,,,,,,,,,,1.0
10.008,63.0,4.59,149.0,4.216,1.0,,,-0.2454999999999999,,3.5500000000000003,0.654,0.5121,3503.9,,22.3392,1.0,-0.2174499999999999,31.3585,7.002982476100001,22.609400000000004,,755.93,,,8.200000000000001,405.4451,1888.0,,,,,,,,,,7.8529091,,46.2,,,,,,,,-8.031678517333999,,246.16199999999995,,,,,,,,,,,,,,,3.5
10.013,63.0,4.54,149.0,4.216,1.0,,,-0.2454999999999999,,3.5000000000000004,0.654,0.5074000000000001,3499.06,,22.324900000000003,1.0,-0.2191,31.45981,7.035176516000001,22.609400000000004,,757.3629999999999,,,8.200000000000001,405.0071,1876.0,,,,,,,,,,7.8697601000000015,,46.2,,,,,,,,-8.049887363184,,247.628,,,,,,,,,,,,,,,4.0
10.018,63.0,4.49,149.0,4.216,1.0,,,-0.2454999999999999,,3.45,0.654,0.5027,3494.22,,22.3106,1.0,-0.2207499999999999,31.56112,7.0673705559,22.609400000000004,,758.7959999999999,,,8.200000000000001,404.5691,1864.0,,,,,,,,,,7.8866111,,46.2,,,,,,,,-8.068096209034001,,249.094,,,,,,,,,,,,,,,3.0
9.832,121.0,4.32,122.75,4.745,1.0,,,-1.723125,,3.12,0.42,0.478,3438.68,,22.073000000000004,1.0,-0.4457,31.996,7.2896461316,20.19425,,764.832,,,6.6000000000000005,395.164,1800.0,,,,,,,,,,7.945753199999999,,63.0,,,,,,,,-7.921817951434,,250.76,,,,,,,,,,,,,,,2.0
10.023,57.2,4.44,138.75,4.47,1.0,,,-0.348125,,3.4000000000000004,0.5625,0.498,3489.38,,22.2963,1.0,-0.2224,31.66243,7.0995645958,21.62925,,760.2289999999999,,,7.425,404.1311,1852.0,,,,,,,,,,7.9034621,,54.75,,,,,,,,-8.086305054884,,250.56,,,,,,,,,,,,,,,2.0
10.129840000000002,63.0,4.5696,144.0,4.37,0.0,,,-0.224375,,3.4916,0.61,0.5104440000000001,3459.9676000000004,,22.168081200000003,2.0,-0.219373,31.0116296,7.062916754856,22.01925,,759.81224,,,8.525,393.95492,1667.92,,,,,,,,,,7.881555191999999,,46.75,,,,,,,,-7.9030959440250514,,251.40792,,,,,,,,,,,,,,,4.0
10.328,82.8,4.42,133.0,4.632499999999999,0.0,,,-0.1756249999999999,,3.32,0.6125,0.5178,3420.22,,22.07394,2.0,-0.20435,31.92942,7.0650062982,21.88175,,759.658,,,10.2,389.334,1734.0,,,,,,,,,,7.8861914,,49.25,,,,,,,,-7.7020087981174,,252.504,,,,,,,,,,,,,,,2.5
10.376,82.8,4.38,133.0,4.632499999999999,0.0,,,-0.1756249999999999,,3.28,0.6125,0.5218,3422.86,,22.06234,2.0,-0.19655,32.04338,7.0525631506,21.88175,,759.606,,,10.2,390.286,1786.0,,,,,,,,,,7.8853358,,49.25,,,,,,,,-7.6538049895174,,252.384,,,,,,,,,,,,,,,2.5
10.400000000000002,82.8,4.36,133.0,4.632499999999999,0.0,,,-0.1756249999999999,,3.26,0.6125,0.5238,3424.18,,22.05654,2.0,-0.19265,32.100359999999995,7.0463415768,21.88175,,759.58,,,10.2,390.762,1812.0,,,,,,,,,,7.884908,,49.25,,,,,,,,-7.629703085217399,,252.324,,,,,,,,,,,,,,,2.5
10.256000000000002,82.8,4.48,133.0,4.632499999999999,0.0,,,-0.1756249999999999,,3.3800000000000003,0.6125,0.5118,3416.26,,22.09134,2.0,-0.21605,31.75848,7.083671019600001,21.88175,,759.736,,,10.2,387.906,1656.0,,,,,,,,,,7.8874748,,49.25,,,,,,,,-7.774314511017399,,252.684,,,,,,,,,,,,,,,2.0
10.28,82.8,4.46,133.0,4.632499999999999,0.0,,,-0.1756249999999999,,3.3600000000000003,0.6125,0.5138,3417.58,,22.08554,2.0,-0.21215,31.81546,7.077449445800001,21.88175,,759.71,,,10.2,388.382,1682.0,,,,,,,,,,7.887047,,49.25,,,,,,,,-7.7502126067174,,252.624,,,,,,,,,,,,,,,2.0
10.304000000000002,82.8,4.44,133.0,4.632499999999999,0.0,,,-0.1756249999999999,,3.34,0.6125,0.5158,3418.9,,22.07974,2.0,-0.20825,31.87244,7.071227872000001,21.88175,,759.684,,,10.2,388.858,1708.0,,,,,,,,,,7.886619199999999,,49.25,,,,,,,,-7.7261107024174,,252.564,,,,,,,,,,,,,,,2.5
9.209,66.7,4.62,129.75,4.7325,1.0,,,-0.270625,,3.35,0.51,0.4927,3476.66,,21.79464,1.0,-0.23595,31.94971,7.364108541399999,21.03425,,750.953,,,7.175000000000001,403.662,2273.0,,,,,,,,,,7.7958755,,55.75,,,,,,,,-8.1744671647174,,260.46,,,,,,,,,,,,,,,2.6
9.602,66.7,4.540000000000001,129.75,4.7325,1.0,,,-0.270625,,3.3200000000000003,0.51,0.4896000000000001,3527.6200000000003,,21.90714,1.0,-0.23455,31.81586,7.226326667399999,21.03425,,756.502,,,7.175000000000001,411.174,2232.0,,,,,,,,,,7.8525168,,55.75,,,,,,,,-8.1252076555174,,254.96,,,,,,,,,,,,,,,1.4
9.533,66.7,4.5600000000000005,129.75,4.7325,1.0,,,-0.270625,,3.33,0.51,0.4903,3525.72,,21.88964,1.0,-0.23475,31.81895,7.2415821598,21.03425,,755.437,,,7.175000000000001,411.074,2259.0,,,,,,,,,,7.841157899999999,,55.75,,,,,,,,-8.1374099773174,,255.44,,,,,,,,,,,,,,,1.9
9.326,66.7,4.620000000000001,129.75,4.7325,1.0,,,-0.270625,,3.36,0.51,0.4924,3520.02,,21.83714,1.0,-0.23535,31.82822,7.287348637,21.03425,,752.242,,,7.175000000000001,410.774,2340.0,,,,,,,,,,7.807081199999999,,55.75,,,,,,,,-8.1740169427174,,256.88,,,,,,,,,,,,,,,1.8
9.416000000000002,66.7,4.5600000000000005,129.75,4.7325,1.0,,,-0.270625,,3.32,0.51,0.4906,3482.36,,21.84714,1.0,-0.23535,31.94044,7.3183420642,21.03425,,754.148,,,7.175000000000001,403.9620000000001,2192.0,,,,,,,,,,7.829952199999999,,55.75,,,,,,,,-8.137860199317402,,259.02,,,,,,,,,,,,,,,3.0
9.77,156.8,4.640000000000001,142.0,4.5575,0.0,,,-0.224375,,3.54,0.6,0.5108,3575.26,,22.053140000000003,2.0,-0.22385,29.80546,7.151793152000001,21.74675,,760.4300000000001,,,8.075,391.3388,1778.0,,,,,,,,,,7.886028199999999,,47.5,,,,,,,,-8.102917295217399,,264.20399999999995,,,,,,,,,,,,,,,2.0
9.858000000000002,120.8,4.62,140.0,4.5200000000000005,1.0,,,-0.224375,,3.47,0.5975,0.5098,3502.52,,22.05094,1.0,-0.22385,31.469970000000004,7.2053893887000005,21.69425,,756.0680000000001,,,8.15,398.999,1799.0,,,,,,,,,,7.8478319,,47.25,,,,,,,,-7.9505494901174,,258.354,,,,,,,,,,,,,,,3.5
10.272000000000002,73.5,4.44,132.5,4.6575,0.0,,,-0.221875,,3.3400000000000003,0.6225,0.5134000000000001,3415.7,,22.14174,2.0,-0.22345,31.825280000000003,7.041886130400001,22.19675,,758.8839999999999,,,10.3,388.074,1608.0,,,,,,,,,,7.8778264,,50.0,,,,,,,,-7.712951928017399,,252.684,,,,,,,,,,,,,,,1.5
10.256000000000002,73.5,4.46,132.5,4.6575,0.0,,,-0.221875,,3.36,0.6225,0.512,3415.18,,22.132040000000003,2.0,-0.22355,31.78009,7.0554431396,22.19675,,759.11,,,10.3,387.794,1607.0,,,,,,,,,,7.8804523999999985,,50.0,,,,,,,,-7.7403435259174,,252.71400000000003,,,,,,,,,,,,,,,1.5
9.989000000000004,156.8,4.58,142.0,4.5575,0.0,,,-0.224375,,3.48,0.6,0.5093000000000001,3494.44,,22.078040000000005,2.0,-0.22385,30.72499,7.123953659600001,21.74675,,760.109,,,8.075,389.1464,1691.0,,,,,,,,,,7.887179299999999,,47.5,,,,,,,,-7.9627178074174,,258.504,,,,,,,,,,,,,,,4.0
10.068,120.8,4.56,140.0,4.5200000000000005,1.0,,,-0.224375,,3.44,0.5975,0.5085999999999999,3449.18,,22.082140000000003,1.0,-0.22385,31.5747,7.139824255800001,21.69425,,758.3000000000001,,,8.15,391.772,1682.0,,,,,,,,,,7.872130999999999,,47.25,,,,,,,,-7.873730787817399,,255.024,,,,,,,,,,,,,,,3.5
10.240000000000002,73.5,4.48,132.5,4.6575,0.0,,,-0.221875,,3.38,0.6225,0.5105999999999999,3414.66,,22.12234,2.0,-0.22365,31.7349,7.069000148800001,22.19675,,759.3360000000001,,,10.3,387.514,1606.0,,,,,,,,,,7.8830784,,50.0,,,,,,,,-7.767735123817399,,252.744,,,,,,,,,,,,,,,2.0
10.062,156.8,4.56,142.0,4.5575,0.0,,,-0.224375,,3.46,0.6,0.5088,3467.5,,22.08634,2.0,-0.22385,31.0315,7.114673828800001,21.74675,,760.0020000000001,,,8.075,388.4156,1662.0,,,,,,,,,,7.887562999999999,,47.5,,,,,,,,-7.915984644817399,,256.604,,,,,,,,,,,,,,,3.0
10.224000000000002,73.5,4.5,132.5,4.6575,0.0,,,-0.221875,,3.4,0.6225,0.5092000000000001,3414.14,,22.11264,2.0,-0.22375,31.68971,7.082557158,22.19675,,759.5619999999999,,,10.3,387.234,1605.0,,,,,,,,,,7.885704400000002,,50.0,,,,,,,,-7.7951267217174,,252.774,,,,,,,,,,,,,,,2.0
10.208000000000002,63.0,4.52,135.33333333333334,4.476666666666667,0.0,,,-0.2991666666666667,,3.42,0.6000000000000001,0.5078,3413.62,,22.10294,2.0,-0.22385,31.64452,7.0961141672000005,20.90566666666667,,759.788,,,9.266666666666667,386.954,1604.0,,,,,,,,,,7.8883304,,46.33333333333333,,,,,,,,-7.8225183196174,,252.804,,,,,,,,,,,,,,,2.0
9.800879999999998,127.3,4.2976,140.5,4.5225,1.0,,,-0.273125,,2.8644,0.6,0.513664,3433.7863999999995,,22.1478104,1.0,-0.23925,31.5963776,7.166200526291999,22.101750000000003,,752.6394799999999,,,7.725,385.42903999999993,1797.9999999999998,,,,,,,,,,7.823126499999999,,52.0,,,,,,,,-7.764006576243844,,256.1052,,,,,,,,,,,,,,,2.0
10.20912,127.3,3.9624,137.60000000000002,4.638,1.0,,,-0.1795,,2.5568,0.61,0.5419519999999999,3462.5055999999995,,21.9850272,1.0,-0.1755119999999999,32.6550424,7.101882973039999,22.6434,,754.1419199999999,,,8.780000000000001,395.15424,2223.92,,,,,,,,,,7.836148624,,53.2,,,,,,,,-7.3902072170245505,,257.1664,,,,,,,,,,,,,,,2.0
9.88428,127.3,4.2331,137.60000000000002,4.638,1.0,,,-0.1795,,2.8275,0.61,0.514882,3444.6394,,22.0635302,1.0,-0.2282985,31.8838181,7.186091974422999,22.6434,,754.49383,,,8.780000000000001,388.71158,1872.01,,,,,,,,,,7.841938896999999,,53.2,,,,,,,,-7.716426491725052,,257.97849999999994,,,,,,,,,,,,,,,2.0
9.80304,127.3,4.3008,140.5,4.5225,1.0,,,-0.273125,,2.8952,0.6,0.5081119999999999,3440.1712,,22.0831632,1.0,-0.2414999999999999,31.6909408,7.207152001736,22.101750000000003,,754.5818399999999,,,7.725,387.1003199999999,1783.9999999999998,,,,,,,,,,7.843387,,52.0,,,,,,,,-7.798011437780552,,258.18159999999995,,,,,,,,,,,,,,,3.0
9.8052,127.3,4.304,140.5,4.5225,1.0,,,-0.273125,,2.926,0.6,0.50256,3446.556,,22.018516,1.0,-0.24375,31.785504000000003,7.248103477180001,22.101750000000003,,756.5242000000001,,,7.725,388.7716,1770.0000000000002,,,,,,,,,,7.863647500000001,,52.0,,,,,,,,-7.832016299317259,,260.25800000000004,,,,,,,,,,,,,,,2.0
10.0674,73.0,4.268,126.5,4.845,1.0,,,-0.2168749999999999,,3.0579999999999994,0.5175000000000001,0.496,3518.322,,21.80583,1.0,-0.216685,32.393068,7.19020608632,21.39925,,762.8964,,,9.2,409.7246,2166.6,,,,,,,,,,7.92174222,,58.0,,,,,,,,-7.8530402423291,,257.05400000000003,,,,,,,,,,,,,,,2.0
9.897,53.2,4.41,126.66666666666666,4.76,1.0,,,-0.3541666666666667,,3.2,0.4733333333333334,0.4818,3508.95,,21.84701,1.0,-0.244375,31.98851,7.2343792603,20.26233333333333,,763.081,,,7.933333333333334,406.345,1982.0,,,,,,,,,,7.924779600000001,,57.99999999999999,,,,,,,,-8.0241637628591,,257.48,,,,,,,,,,,,,,,1.5
9.80736,127.3,4.307200000000001,140.5,4.5225,1.0,,,-0.273125,,2.9568000000000003,0.6,0.497008,3452.9408,,21.9538688,1.0,-0.246,31.8800672,7.289054952624,22.101750000000003,,758.4665600000001,,,7.725,390.44288,1756.0,,,,,,,,,,7.883908000000001,,52.0,,,,,,,,-7.866021160853968,,262.3344,,,,,,,,,,,,,,,2.0
9.86896,65.9,4.2544,142.25,4.375,1.0,,,-0.241875,,2.9664,0.605,0.5014719999999999,3472.0816,,21.9963648,1.0,-0.24024,31.7238656,7.108912895472,22.226750000000003,,756.8291199999999,,,8.3,396.87856,1915.84,,,,,,,,,,7.861663248,,52.25,,,,,,,,-7.808715075456767,,253.088,,,,,,,,,,,,,,,5.5
9.32176,69.60000000000001,4.926400000000001,144.0,4.37,1.0,,,-0.120625,,3.3984000000000005,0.6175,0.503872,3490.4176,,22.424044800000004,1.0,-0.21696,31.622873600000005,7.120351393872001,24.45425,,756.9731200000001,,,5.45,397.78240000000005,1915.84,,,,,,,,,,7.863684048,,50.25,,,,,,,,-7.813072878576769,,252.224,,,,,,,,,,,,,,,3.5
9.88816,64.0,4.3024,143.0,4.375,1.0,,,-0.1189583332499999,,2.9664000000000006,0.61,0.502432,3464.0176000000006,,21.949804800000003,1.0,-0.216639999984,31.728857600000005,7.107709723632001,21.98425,,756.4451200000001,,,8.4,394.87024,1915.84,,,,,,,,,,7.857525648,,51.75,,,,,,,,-7.809376665776928,,253.04,,,,,,,,,,,,,,,5.0
10.0414,73.0,4.247999999999999,126.5,4.845,1.0,,,-0.2168749999999999,,2.998,0.5175000000000001,0.4919,3510.882,,21.6707,1.0,-0.22731,32.521968,7.24378393522,21.39925,,764.2624000000001,,,9.2,407.9016,2098.6,,,,,,,,,,7.937133919999999,,58.0,,,,,,,,-7.8188840085708,,260.424,,,,,,,,,,,,,,,2.0
9.136,66.7,4.619999999999999,129.75,4.7325,1.0,,,-0.270625,,3.26,0.51,0.4856,3501.34,,21.53188,1.0,-0.257,32.0922,7.425015319599999,21.03425,,752.8439999999999,,,7.175000000000001,406.928,2258.0,,,,,,,,,,7.815146799999999,,55.75,,,,,,,,-8.130109118800801,,264.58000000000004,,,,,,,,,,,,,,,1.8
9.181,66.7,4.59,129.75,4.7325,1.0,,,-0.270625,,3.24,0.51,0.4847,3482.51,,21.53688,1.0,-0.257,32.14831,7.440512033199999,21.03425,,753.797,,,7.175000000000001,403.522,2184.0,,,,,,,,,,7.826582299999999,,55.75,,,,,,,,-8.1120307471008,,265.65000000000003,,,,,,,,,,,,,,,2.2
9.412,66.7,4.54,129.75,4.7325,1.0,,,-0.270625,,3.22,0.51,0.4828,3508.94,,21.60188,1.0,-0.2562,32.07984,7.36399335,21.03425,,757.104,,,7.175000000000001,407.328,2150.0,,,,,,,,,,7.860582399999999,,55.75,,,,,,,,-8.0812998316008,,262.66,,,,,,,,,,,,,,,3.3
9.184,66.7,4.640000000000001,129.75,4.7325,1.0,,,-0.270625,,3.28,0.51,0.486,3542.8,,21.55688,1.0,-0.2566,31.9738,7.363510907599999,21.03425,,753.068,,,7.175000000000001,413.94,2352.0,,,,,,,,,,7.814993599999999,,55.75,,,,,,,,-8.1418612186008,,261.48,,,,,,,,,,,,,,,3.4
9.274,66.7,4.58,129.75,4.7325,1.0,,,-0.270625,,3.24,0.51,0.4842,3505.14,,21.56688,1.0,-0.2566,32.08602,7.3945043348,21.03425,,754.974,,,7.175000000000001,407.128,2204.0,,,,,,,,,,7.8378646,,55.75,,,,,,,,-8.1057044752008,,263.62,,,,,,,,,,,,,,,1.7
9.506290000000002,66.7,4.5454,129.75,4.7325,1.0,,,-0.270625,,3.2223,0.51,0.481825,3556.483,,21.609823800000004,1.0,-0.258156,31.9714235,7.295590845756,21.03425,,758.38393,,,7.175000000000001,415.08940000000007,2225.17,,,,,,,,,,7.871481981,,55.75,,,,,,,,-8.078803262096809,,259.56080000000003,,,,,,,,,,,,,,,1.7
9.9389,73.0,4.2805,126.5,4.845,1.0,,,-0.2168749999999999,,2.9755000000000003,0.5175000000000001,0.4884,3531.192,,21.530245,1.0,-0.2393974999999999,32.5453355,7.276449803895,21.39925,,764.2086499999999,,,9.2,411.0091,2131.85,,,,,,,,,,7.935532794999999,,58.0,,,,,,,,-7.820883546475,,262.2115,,,,,,,,,,,,,,,2.5
9.363,66.7,4.550000000000001,129.75,4.7325,1.0,,,-0.270625,,3.14,0.51,0.4759,3554.35,,21.351620000000004,1.0,-0.27705,32.16313,7.394147922199998,21.03425,,759.107,,,7.175000000000001,414.1,2182.0,,,,,,,,,,7.879777100000001,,55.75,,,,,,,,-8.0428178355842,,265.23,,,,,,,,,,,,,,,3.6
9.177,66.7,4.569999999999999,129.75,4.7325,1.0,,,-0.270625,,3.14,0.51,0.4769,3509.09,,21.29162,1.0,-0.27785,32.28771,7.486163318999999,21.03425,,756.753,,,7.175000000000001,406.888,2142.0,,,,,,,,,,7.8572125,,55.75,,,,,,,,-8.0554703793842,,269.29,,,,,,,,,,,,,,,2.9
30.9775,93.465,2.745,123.6,4.95,1.0,,,-1.896547619,,1.985,0.47,0.58295,2818.6075,,24.97462,1.0,-1.414364285675,33.7677,6.310187732799999,21.7862,,774.6795,,,31.46,327.3155,2549.0,,,,,,,,,,8.0286253,,62.4,,,,,,,,-6.0291644417376,,182.71,,,,,,,,,,,,,,,10.0
9.777,73.0,4.05,128.0,4.845,0.0,,,-0.2168749999999999,,2.475,0.5175000000000001,0.49715,3664.0,,20.575505,2.0,-0.2508375,32.48315,7.46144661185,21.58925,,771.844,,,8.95,430.911,2335.0,,,,,,,,,,7.99841695,,58.25,,,,,,,,-7.45696609761355,,280.62,,,,,,,,,,,,,,,2.0
21.016,147.765,3.93,112.85714285714288,5.21,1.0,,,-2.021105442142857,,3.14,0.3728571428571429,0.4903,3072.8450000000003,,23.53742,1.0,-0.91642142855,31.8197,7.1784758879,19.62685714285714,,794.459,,,23.557142857142857,352.414,1995.0,,,,,,,,,,8.2580675,,67.57142857142857,,,,,,,,-7.8945927292418,,196.17,,,,,,,,,,,,,,,6.0
21.136,147.765,3.830000000000001,112.85714285714288,5.21,1.0,,,-2.021105442142857,,3.0400000000000005,0.3728571428571429,0.5003000000000001,3079.445,,23.50842,1.0,-0.89692142855,32.1046,7.1473680189,19.62685714285714,,794.329,,,23.557142857142857,354.794,2125.0,,,,,,,,,,8.2559285,,67.57142857142857,,,,,,,,-7.774083207741799,,195.87,,,,,,,,,,,,,,,5.0
21.256,147.765,3.73,112.85714285714288,5.21,1.0,,,-2.021105442142857,,2.9400000000000004,0.3728571428571429,0.5103000000000001,3086.0450000000005,,23.47942,1.0,-0.87742142855,32.3895,7.1162601499,19.62685714285714,,794.1989999999998,,,23.557142857142857,357.174,2255.0,,,,,,,,,,8.2537895,,67.57142857142857,,,,,,,,-7.653573686241799,,195.57,,,,,,,,,,,,,,,3.0
22.377,147.765,4.05,112.28571428571428,5.067142857142858,1.0,,,-2.1800340135714285,,3.12,0.3685714285714286,0.4815000000000001,3020.34,,23.63266,1.0,-0.9892488095,31.503450000000004,7.1360692608,19.801142857142853,,791.4269999999999,,,24.514285714285712,343.76480000000004,1921.0,,,,,,,,,,8.22646363,,69.85714285714286,,,,,,,,-7.856661289391799,,188.9,,,,,,,,,,,,,,,2.0
22.298,147.765,4.04,112.28571428571428,5.067142857142858,1.0,,,-2.1800340135714285,,3.16,0.3685714285714286,0.4808,3026.91,,23.62336,1.0,-0.9800738095,31.502860000000005,7.1610856278,19.801142857142853,,793.2319999999999,,,24.514285714285712,344.6992,1916.0,,,,,,,,,,8.245494619999999,,69.85714285714286,,,,,,,,-7.909393579966799,,190.9,,,,,,,,,,,,,,,1.5
22.048,147.765,4.02,110.66666666666666,5.2283333333333335,1.0,,,-2.3904563491666666,,3.2,0.3266666666666666,0.4765,3040.44,,23.55366,1.0,-1.0200238095,31.53009,7.2457475743,18.763,,797.1129999999999,,,25.316666666666663,346.663,1902.0,,,,,,,,,,8.2860494,,69.16666666666667,,,,,,,,-7.9862524975668,,194.41000000000005,,,,,,,,,,,,,,,4.0
22.438,147.765,4.0,112.28571428571428,5.067142857142858,1.0,,,-2.1800340135714285,,3.14,0.3685714285714286,0.48,2991.35,,23.644160000000003,1.0,-0.9800738095,31.57268,7.1173755392,19.801142857142853,,794.7199999999999,,,24.514285714285712,339.88120000000004,1838.0,,,,,,,,,,8.26169402,,69.85714285714286,,,,,,,,-7.858181111766799,,188.68000000000004,,,,,,,,,,,,,,,2.0
22.118,147.765,4.0,110.66666666666666,5.2283333333333335,1.0,,,-2.3904563491666666,,3.19,0.3266666666666666,0.4761,3022.6600000000003,,23.56406,1.0,-1.0200238095,31.565000000000005,7.22389253,18.763,,797.857,,,25.316666666666663,344.254,1863.0,,,,,,,,,,8.2941491,,69.16666666666667,,,,,,,,-7.960646263466799,,193.30000000000004,,,,,,,,,,,,,,,3.5
