ThermalExpansionCoefficient_arithmetic_average,BCCenergy_pa_arithmetic_average,Density_composition_average,HeatCapacityMolar_composition_average,HeatFusion_composition_average,AtomicRadii_arithmetic_average,ThirdIonizationEnergy_arithmetic_average,GSbandgap_composition_average,valence_arithmetic_average,ElasticModulus_composition_average,IsPnictide_composition_average,GSbandgap_arithmetic_average,BCCfermi_arithmetic_average,IonicRadii_composition_average,NValance_composition_average,NUnfilled_composition_average,NdUnfilled_arithmetic_average,HeatVaporization_composition_average,Polarizability_arithmetic_average,ThermalConductivity_composition_average,valence_composition_average,ICSDVolume_composition_average,ElectronAffinity_composition_average,ElectricalConductivity_composition_average,GSenergy_pa_arithmetic_average,SpaceGroupNumber_composition_average,BCCvolume_padiff_arithmetic_average,phi_arithmetic_average,BCCfermi_composition_average,HeatVaporization_arithmetic_average,NdValence_composition_average,HHIr_composition_average,ThermalExpansionCoefficient_composition_average,AtomicWeight_composition_average,CovalentRadii_arithmetic_average,Period_composition_average,Row_composition_average,HHIr_arithmetic_average,BCCenergy_pa_composition_average,AtomicNumber_composition_average,Number_composition_average,phi_composition_average,HeatFusion_arithmetic_average,BulkModulus_composition_average,IsMonoclinic_composition_average,BCCvolume_pa_arithmetic_average,MiracleRadius_composition_average,IsNonmetal_composition_average,BulkModulus_arithmetic_average,Density_arithmetic_average,IonicRadii_arithmetic_average,BCCvolume_pa_composition_average,n_ws^third_composition_average,IsSimpleCubic_difference,ElectronAffinity_difference,HeatCapacityMolar_arithmetic_average,ChemicalFamily_2,BCCvolume_padiff_composition_average,SecondIonizationEnergy_arithmetic_average,ThermalExpansionCoefficient_difference,ThermalConductivity_arithmetic_average,AtomicVolume_composition_average,ThirdIonizationEnergy_composition_average,IonizationEnergy_composition_average,n_ws^third_arithmetic_average,target
244.45,-2.630498355,586.5439590000001,27.292917000000003,4.41848,,71.92699999999999,0.232375,,8.4942,0.143,0.40625,4.363768175000001,1.03535,4.57,,,43.0029239,,,,,66.48259999999999,4.8763,,,-2.5696428570000003,,3.8115477341,,,,,,,,,2575.0,-2.5574187481400004,,,,7.56,9.581,,,,,,,,,,,,,,,36.62875,755.2,60.3006,,,,,-11.19997064
201.98,-2.635179708,663.6574774774775,27.36021021021021,4.358732732732733,,63.1476,0.2358608608608608,,8.001001001001,0.1451451451451451,0.325,5.170668066,1.0412912912912913,4.781781781781781,,,42.69871071071072,,,,,70.58508508508508,4.485085085085085,,,-2.0217142856,,3.924768168538538,,,,,,,,,2460.0,-2.584732316096096,,,,6.7062,8.883883883883884,,,,,,,,,,,,,,,33.076800000000006,755.2,64.56048,,,,,-9.300162274
201.98,-2.635179708,709.6645359999999,27.389732,4.331242,,63.1476,0.23725,,7.7836,0.146,0.325,5.170668066,1.04354,4.892,,,42.8445356,,,,,72.40379999999999,4.3032,,,-2.0217142856,,3.9845095664,,,,,,,,,2460.0,-2.59762563372,,,,6.7062,8.55,,,,,,,,,,,,,,,33.076800000000006,755.2,64.56048,,,,,-8.899629455
201.98,-2.635179708,726.325068931069,27.40184815184816,4.31428071928072,,63.1476,0.237012987012987,,7.70909090909091,0.1458541458541458,0.325,5.170668066,1.0447352647352648,4.932067932067932,,,42.93802437562437,,,,,73.04035964035964,4.240959040959042,,,-2.0217142856,,4.003220887342658,,,,,,,,,2460.0,-2.601147293786214,,,,6.7062,8.42957042957043,,,,,,,,,,,,,,,33.076800000000006,755.2,64.56048,,,,,-8.850780887
46.36666666666667,-2.8395036866666667,1455.0,23.84,3.5532857142857144,,61.909333333333336,0.9437142857142858,,22.5,0.0,0.734,5.25228936,0.5271428571428572,3.428571428571429,,,108.87142857142858,,,,,117.95142857142858,10.4,,,-3.270069444333333,,4.534636771428572,,,,,,,,,2066.6666666666665,-2.6078798457142858,,,,5.143666666666667,18.871428571428574,,,,,,,,,,,,,,,39.59866666666667,46.9,107.323,,,,,-7.882728704
207.15,-2.54546062,427.0880000000001,27.273846153846154,5.806923076923077,,62.62199999999999,0.443,,17.07692307692308,0.0,0.8165,3.856967675,1.08,3.692307692307693,,,98.12643076923077,,,,,134.95384615384617,5.40003076923077,,,-2.91145833325,,2.153632941538462,,,,,,,,,1675.0,-2.1417936084615388,,,,14.1575,12.93846153846154,,,,,,,,,,,,,,,37.9775,780.0,58.244075,,,,,-10.0
172.57999999999998,-4.08652123,1691.630563,28.093756,3.90513,,50.4994,0.0,,29.112,0.0,0.0,4.36318383,1.19085,5.1,,,142.2673223,,,,,102.9971,1.1828,,,-0.1391666666,,3.57573848207,,,,,,,,,2080.0,-3.7998269096,,,,6.856,26.495,,,,,,,,,,,,,,,31.0444,774.8,71.47348,,,,,-3.049976093
172.57999999999998,-4.08652123,1651.321986,27.986752,3.93119,,50.4994,0.0,,28.668,0.0,0.0,4.36318383,1.17529,5.025,,,140.83867059999997,,,,,102.6328,3.0439000000000003,,,-0.1391666666,,3.80904807226,,,,,,,,,2080.0,-3.66746662391,,,,6.856,26.403,,,,,,,,,,,,,,,31.0444,774.8,71.47348,,,,,-3.280006174
206.5,-1.86493228,838.30378,36.7248,2.313,,53.34625,1.862,,4.0,0.0,,2.13192569,,5.2,,,62.558800000000005,7.21344825,,,,131.62,,-2.885248729375,145.60000000000002,-2.37583333325,,1.750982278,,2.0,,,22.158668,0.8549999999999999,2.2,,2900.0,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,-6.26760624
206.5,-1.8539107575,257.7393880000001,28.05852,2.1312000000000006,,54.249,1.44096,,4.800000000000001,0.0,,2.18330041,,3.200000000000001,,,73.38515200000002,6.99594825,,,,135.42000000000002,,-2.93560083375,148.40000000000003,-2.38520833325,,1.5526790948000002,,0.0,,,13.743112800000002,0.8175,2.0800000000000005,,1425.0,,6.560000000000001,6.560000000000001,,,,,,,,,,,,,,,,,,,,,,,,,-7.050609993
206.5,-1.8539107575,225.644782,28.29708,1.9548,,54.249,1.91214,,4.2,0.0,,2.18330041,,3.2000000000000006,,,64.58663800000001,6.99594825,,,,136.2,,-2.93560083375,146.3,-2.38520833325,,1.7322313142,,0.0,,,13.3871292,0.8175,2.02,,1425.0,,6.44,6.44,,,,,,,,,,,,,,,,,,,,,,,,,-7.09420412
206.5,-1.8539107575,289.8339940000001,27.81996,2.3076000000000003,,54.249,0.96978,,5.4,0.0,,2.18330041,,3.2000000000000006,,,82.183666,6.99594825,,,,134.64,,-2.93560083375,150.5,-2.38520833325,,1.3731268754,,0.0,,,14.099096400000002,0.8175,2.14,,1425.0,,6.680000000000001,6.680000000000001,,,,,,,,,,,,,,,,,,,,,,,,,-8.13667714
209.225,-4.397106445,1465.5975,27.44175,3.504,,54.88725,0.0,,16.972,0.0,,3.8259363575,,3.999,,,143.61640000000003,18.534250000000004,,,,98.4116,,-5.02504588875,113.22,-0.4327083332499999,,2.92590895516,,0.291,,,34.96124775,1.165,2.749,,2600.0,,15.321,15.321,,,,,,,,,,,,,,,,,,,,,,,,,-4.638272164
61.4,-3.61334263,1390.908,23.524524,5.760616000000001,,55.23825,1.200631,,21.225,0.071,,6.9937711275000005,,3.808,,,82.4479,9.09875,,,,131.12242,,-4.198132669062501,137.103,-6.122611607,,4.979149487139999,,0.0,,,21.621286102,1.105,2.595,,2825.0,,10.568,10.568,,,,,,,,,,,,,,,,,,,,,,,,,-3.193820026
168.64,-5.887965064,1755.8152617382614,27.506087912087903,3.9353446553446543,,43.9098,0.0,,19.518481518481515,0.0,,4.147997796,,4.465534465534466,,,147.64450719280717,17.4474,,,,99.62987012987011,,-6.390316619,111.2167832167832,-0.3461666665999999,,3.0261709896303697,,0.3256743256743256,,,38.02948175824176,1.2,2.795204795204796,,3040.0,,16.503496503496503,16.503496503496503,,,,,,,,,,,,,,,,,,,,,,,,,-2.68613278
81.0,-3.18378671,1387.536,23.679528,4.271728,,62.487,1.272826,,13.782,0.122,,6.020223276666666,,3.928,,,63.7618,10.288333333333332,,,,129.87436,,-3.78920422375,123.714,-6.220148809333333,,5.10649811908,,0.0,,,22.133508964,1.1033333333333333,2.61,,3433.333333333333,,10.808,10.808,,,,,,,,,,,,,,,,,,,,,,,,,-2.801342913
196.94,-4.063955566,800.245424,27.661944,4.88519,,52.7006,0.2665,,12.888000000000002,0.164,,4.821768334000001,,5.247,,,58.9116504,10.0334,,,,111.1462,,-4.7095676195000005,46.101000000000006,-1.9357142856,,4.084508529680001,,0.186,,,20.9514499856,1.104,2.366,,2480.0,,10.175,10.175,,,,,,,,,,,,,,,,,,,,,,,,,-2.665546249
196.36,-3.387374922,676.321143,27.606642,5.48871,,54.04639999999999,0.288227,,9.1115,0.167,,5.102546656,,5.641000000000001,,,41.7433703,8.2814,,,,118.1748,,-4.0777301045000005,46.04400000000001,-2.8027142856,,4.200539861460001,,0.4399999999999999,,,20.5485178278,1.084,2.2880000000000003,,2540.0,,9.945,9.945,,,,,,,,,,,,,,,,,,,,,,,,,-3.15490196
240.4,-4.167397675,834.7963466533467,27.719834165834165,4.976593406593406,,58.764,0.2711038961038961,,13.591408591408593,0.1668331668331668,,4.0861920625,,5.331668331668332,,,59.72094935064935,10.84175,,,,111.54485514485516,,-4.950603744375,42.65334665334666,-2.529642857,,4.070388048571428,,0.2217782217782217,,,21.52462642757243,1.085,2.3886113886113884,,2850.0,,10.44055944055944,10.44055944055944,,,,,,,,,,,,,,,,,,,,,,,,,-4.142667504
49.12,-3.081583244,1403.8664344344345,23.545085085085084,6.607060060060061,,52.11279999999999,1.2210430430430428,,24.5015015015015,0.058058058058058,,6.037559679999999,,3.881881881881882,,,87.56976976976975,7.715,,,,135.71337337337334,,-3.71539288625,138.41641641641644,-5.689589285599999,,5.0703934709809815,,0.0,,,22.05592612212212,1.082,2.6136136136136137,,2460.0,,10.79079079079079,10.79079079079079,,,,,,,,,,,,,,,,,,,,,,,,,-1.602059991
62.175,-3.457431255,1513.56,23.6748,4.98688,,55.42025,1.20228,,18.12,0.08,,5.6101780975,,4.24,,,78.004,9.17625,,,,130.6576,,-3.9959130540625,134.36,-5.711361607,,4.7989964624,,0.4,,,23.55110096,1.1325,2.64,,3050.0,,11.36,11.36,,,,,,,,,,,,,,,,,,,,,,,,,-1.920818754
81.0,-3.18378671,1465.884,23.580012,4.552023999999999,,62.487,1.386223,,14.001,0.143,,6.020223276666666,,4.192,,,55.9975,10.288333333333332,,,,135.18658,,-3.78920422375,113.223,-6.220148809333333,,5.58453370282,,0.0,,,23.542660966,1.1033333333333333,2.667,,3433.333333333333,,11.528,11.528,,,,,,,,,,,,,,,,,,,,,,,,,-2.494850022
143.96666666666667,-5.227224596666667,1740.7424765234764,27.49864935064935,3.941378621378621,,36.5915,0.0,,19.35064935064935,0.0,,3.723271611666667,,4.449550449550449,,,146.642936963037,21.156166666666667,,,,99.06963036963036,,-5.6458508925,111.8251748251748,-0.2884722221666667,,2.988267251768232,,0.3206793206793206,,,37.873242847152845,1.33,2.791208791208791,,2916.6666666666665,,16.435564435564434,16.435564435564434,,,,,,,,,,,,,,,,,,,,,,,,,-3.080921908
168.64,-5.887965064,1700.266952047952,27.49656143856144,3.8451448551448553,,43.9098,0.0,,19.00999000999001,0.0,,4.147997796,,4.377622377622377,,,146.756873026973,17.4474,,,,99.42727272727272,,-6.390316619,111.51048951048948,-0.3461666665999999,,3.010452252107892,,0.3186813186813186,,,37.47901302697302,1.2,2.7872127872127868,,3040.0,,16.29170829170829,16.29170829170829,,,,,,,,,,,,,,,,,,,,,,,,,-3.036212173
172.57999999999998,-4.08652123,1644.094119,27.911578,3.92754,,50.4994,0.0,,28.691000000000003,0.0,,4.36318383,,4.889,,,144.0461999,15.527399999999998,,,,100.3075,,-4.614975048,85.415,-0.1391666666,,3.38202053403,,0.516,,,35.5628361172,1.142,2.854,,2080.0,,15.961,15.961,,,,,,,,,,,,,,,,,,,,,,,,,-3.184422252
172.57999999999998,-4.08652123,1716.2256213786216,28.074000000000005,3.98928071928072,,50.4994,0.0,,29.810689310689312,0.0,,4.36318383,,5.094905094905096,,,144.6638448551449,15.527399999999998,,,,102.32537462537464,,-4.614975048,77.92607392607394,-0.1391666666,,3.5556069267832173,,0.5474525474525476,,,37.34908405454546,1.142,2.9080919080919085,,2080.0,,16.75724275724276,16.75724275724276,,,,,,,,,,,,,,,,,,,,,,,,,-2.89997427
209.95,-4.195604755000001,1710.398409,27.981578,3.97207,,56.0125,0.0,,29.37,0.0,,3.5129614325,,4.97,,,146.2371089,17.70925,,,,100.8531,,-4.83236303,82.72800000000001,-0.28395833325,,3.48463220495,,0.536,,,37.13761374,1.1324999999999998,2.902,,2350.0,,16.625999999999998,16.625999999999998,,,,,,,,,,,,,,,,,,,,,,,,,-3.779891912
443.81666666666666,-3.543425546666666,1650.1352482482484,27.940692692692693,3.912132132132133,,52.534,0.0157757757757757,,28.57257257257257,0.0,,3.37149278,,4.910910910910911,,,143.7053082082082,13.032333333333332,,,,102.12822822822824,,-4.128822699583334,84.94194194194195,-0.3288888888333333,,3.404977752012012,,0.5075075075075075,,,35.90448907347348,1.0716666666666668,2.860860860860861,,1983.3333333333333,,16.1001001001001,16.1001001001001,,,,,,,,,,,,,,,,,,,,,,,,,-3.206209615
63.5,-3.360318815,2268.598598598598,23.63762162162162,6.003528528528529,,53.190250000000006,1.3493143143143145,,22.214214214214213,0.2272272272272272,,6.6124579125,,5.997997997997998,,,49.26328328328328,9.36625,,,,143.2074074074074,,-3.8712437528125,113.004004004004,-5.782611607,,6.3472706640140135,,1.361361361361361,,,38.467471813813816,1.1775,3.045045045045045,,3425.0,,17.71971971971972,17.71971971971972,,,,,,,,,,,,,,,,,,,,,,,,,-6.645891561
63.5,-3.360318815,2572.647,23.515942000000003,6.829967,,53.190250000000006,1.4982189999999995,,24.441000000000003,0.282,,6.6124579125,,6.803,,,36.65723,9.36625,,,,152.05764,,-3.8712437528125,97.779,-5.782611607,,7.21898534593,,1.6900000000000002,,,44.060141106,1.1775,3.217,,3425.0,,20.229,20.229,,,,,,,,,,,,,,,,,,,,,,,,,-7.525783736
63.5,-3.360318815,2431.2407592407594,23.573878121878124,6.449963036963037,,53.190250000000006,1.4276933066933066,,23.40659340659341,0.2567432567432567,,6.6124579125,,6.427572427572429,,,42.58609390609391,9.36625,,,,147.8577022977023,,-3.8712437528125,104.93406593406596,-5.782611607,,6.810644888821178,,1.5384615384615388,,,41.46003345254745,1.1775,3.136863136863137,,3425.0,,19.060939060939063,19.060939060939063,,,,,,,,,,,,,,,,,,,,,,,,,-6.795880017
260.0,-2.51545656,567.2755215215216,27.879445445445445,4.4738538538538535,,60.14125,0.33301001001001,,3.088088088088088,0.1911911911911911,,4.4654624575,,4.973973973973974,,,36.13359019019019,8.448,,,,113.73853853853852,,-3.38314756875,57.448448448448445,-4.480892857000001,,3.8337594672572575,,0.2102102102102102,,,19.262333345345347,1.0875,2.254254254254254,,3650.0,,9.21821821821822,9.21821821821822,,,,,,,,,,,,,,,,,,,,,,,,,-3.400116928
238.25,-2.4907170725000003,465.24227800000006,28.150895,4.9264,,61.794,0.637473,,2.22,0.222,,3.8953327975,,5.3340000000000005,,,22.1095604,7.73675,,,,139.7236,,-3.452905403125,39.639,-3.556517857,,4.214784313460001,,0.0,,,20.477575564,1.0025,2.333,,2700.0,,9.998,9.998,,,,,,,,,,,,,,,,,,,,,,,,,-7.165859166
209.95,-4.195604755000001,1570.3574,27.8358,3.882,,56.0125,0.0,,28.0,0.0,,3.5129614325,,4.8,,,141.75354,17.70925,,,,99.64,,-4.83236303,88.30000000000001,-0.28395833325,,3.239566418,,0.5,,,33.757687000000004,1.1324999999999998,2.8,,2350.0,,15.2,15.2,,,,,,,,,,,,,,,,,,,,,,,,,-3.0
244.025,-3.16462743,483.7014115884117,27.34849350649351,4.415364635364635,,59.003,0.314935064935065,,3.5504495504495504,0.1938061938061938,,5.28317268,,4.7732267732267735,,,36.446061238761246,8.89175,,,,110.4756243756244,,-3.943152744375,55.55444555444556,-2.457142857,,3.89218382927073,,0.0,,,17.161324612187812,1.05,2.2017982017982023,,2700.0,,8.38761238761239,8.38761238761239,,,,,,,,,,,,,,,,,,,,,,,,,-8.500312917
244.025,-3.16462743,488.17843343343344,27.345935935935938,4.392412412412413,,59.003,0.309059059059059,,3.81981981981982,0.1901901901901902,,5.28317268,,4.762762762762763,,,37.626912412412416,8.89175,,,,110.3074074074074,,-3.943152744375,56.53453453453454,-2.457142857,,3.8845983374374375,,0.0,,,17.147665909109108,1.05,2.2022022022022023,,2700.0,,8.38038038038038,8.38038038038038,,,,,,,,,,,,,,,,,,,,,,,,,-8.240332155
244.025,-3.16462743,494.04744444444447,27.33735935935936,4.382182182182182,,59.003,0.3041791791791792,,4.097097097097097,0.1871871871871872,,5.28317268,,4.748748748748749,,,38.894458158158166,8.89175,,,,110.04964964964964,,-3.943152744375,57.63463463463464,-2.457142857,,3.879526074974976,,0.0,,,17.137602914514517,1.05,2.203203203203203,,2700.0,,8.374374374374375,8.374374374374375,,,,,,,,,,,,,,,,,,,,,,,,,-8.040005162
81.0,-3.18378671,1345.69,23.72738,4.025454,,62.487,1.214373,,13.741,0.105,,6.020223276666666,,3.79,,,67.97109999999999,10.288333333333332,,,,127.70337999999998,,-3.78920422375,129.79899999999998,-6.220148809333333,,4.8336695043,,0.0,,,21.37321601,1.1033333333333333,2.579,,3433.333333333333,,10.422,10.422,,,,,,,,,,,,,,,,,,,,,,,,,-2.950781977
81.0,-3.18378671,1237.773,23.859804,3.554649,,62.487,1.060033,,13.506,0.071,,6.020223276666666,,3.429,,,78.7204,10.288333333333332,,,,120.97088,,-3.78920422375,144.672,-6.220148809333333,,4.15985985894,,0.0,,,19.425522102,1.1033333333333333,2.5,,3433.333333333333,,9.429,9.429,,,,,,,,,,,,,,,,,,,,,,,,,-3.677780705
238.25,-2.4907170725000003,433.689408,27.507027,4.00136,,61.794,0.404059,,3.67,0.152,,3.8953327975,,4.456,,,47.0184846,7.73675,,,,119.978,,-3.452905403125,76.90299999999999,-3.556517857,,3.25416126124,,0.0,,,16.865085424,1.0025,2.215,,2700.0,,8.176,8.176,,,,,,,,,,,,,,,,,,,,,,,,,-5.610833916
165.06666666666666,-4.099690453333333,837.577708,27.533144,6.18195,,49.6205,0.287089,,12.986,0.163,,4.748147371666667,,5.797000000000001,,,53.5425068,9.334499999999998,,,,116.7591,,-4.6939796070833335,49.18,-2.3105952380000003,,4.17343581186,,0.6380000000000001,,,22.2027048552,1.1233333333333333,2.359,,2383.333333333333,,10.669,10.669,,,,,,,,,,,,,,,,,,,,,,,,,-3.170053304
35.35,-3.031269895,2113.568,23.57993,7.364519999999999,,55.55275,1.156535,,29.757,0.0,,4.0806734875,,5.769,,,109.18072,10.29875,,,,137.8534,,-3.3988496190625,143.64,-3.83817708325,,4.71768298905,,1.77,,,31.038379,1.1825,2.854,,2250.0,,14.601,14.601,,,,,,,,,,,,,,,,,,,,,,,,,-4.173925197
35.35,-3.031269895,2327.2382382382384,23.470576576576576,8.294716716716716,,55.55275,1.238961961961962,,33.01401401401401,0.0,,4.0806734875,,6.37037037037037,,,110.65243243243243,10.29875,,,,143.9381781781782,,-3.3988496190625,137.35835835835837,-3.83817708325,,5.1024014973573575,,2.112112112112112,,,34.08575575575576,1.1825,2.954954954954955,,2250.0,,16.01001001001001,16.01001001001001,,,,,,,,,,,,,,,,,,,,,,,,,-5.542118103
172.2,-4.1784824700000005,1533.7629379999998,27.474516,4.36673,,53.0398,0.0,,16.653,0.0,,3.5376172720000003,,4.175,,,140.8615798,19.497400000000003,,,,94.74,,-4.666072026,112.509,-0.5211666666,,2.840119829,,0.4349999999999999,,,34.09857875,1.2919999999999998,2.738,,3920.0,,15.119,15.119,,,,,,,,,,,,,,,,,,,,,,,,,-5.37675071
182.16,-3.607380744,1738.1621249999998,28.07737,3.9733,,59.1382,0.0,,29.445,0.0,,3.073418982,,4.999,,,145.6669725,18.9894,,,,100.96,,-4.117938700666,81.72,-0.2338333332,,3.54425853036,,0.5409999999999999,,,37.94769090488,1.214,2.937,,1980.0,,16.995,16.995,,,,,,,,,,,,,,,,,,,,,,,,,-4.211124884
171.62,-4.579214542,2274.562938,27.595676,4.92499,,39.3118,0.0,,23.44,0.0,,3.622315804,,5.393,,,145.0837798,21.8074,,,,96.596,,-5.06582936,112.681,-0.2571666666,,2.8818445585,,0.348,,,43.89559025,1.306,2.8680000000000003,,2980.0,,18.677,18.677,,,,,,,,,,,,,,,,,,,,,,,,,-4.397940009
209.375,-5.2431376125,2220.06308,27.51936,4.6240000000000006,,49.13975,0.0,,23.44,0.0,,4.1279845825,,5.28,,,149.870068,17.33425,,,,100.916,,-5.851406135,111.96,-0.3214583332499999,,3.0297496384,,0.36,,,41.4076548,1.1375000000000002,2.8,,3150.0,,17.68,17.68,,,,,,,,,,,,,,,,,,,,,,,,,-5.576754126
35.35,-3.031269895,1688.395604395604,23.80468931068931,5.450834165834164,,55.55275,0.9902007992007992,,23.05894105894106,0.0,,4.0806734875,,4.566433566433566,,,106.18593406593403,10.29875,,,,125.46383616383612,,-3.3988496190625,155.93006993006992,-3.83817708325,,3.945878938801198,,1.088911088911089,,,24.948949050949047,1.1825,2.652347652347652,,2250.0,,11.785214785214784,11.785214785214784,,,,,,,,,,,,,,,,,,,,,,,,,-4.187086643
196.36,-3.387374922,843.651421,27.473852,6.67057,,54.04639999999999,0.294273,,12.8385,0.162,,5.102546656,,6.0,,,51.0674741,8.2814,,,,118.9681,,-4.0777301045000005,50.961,-2.8027142856,,4.20853634777,,0.81,,,22.5759225862,1.084,2.351,,2540.0,,10.808,10.808,,,,,,,,,,,,,,,,,,,,,,,,,-2.279014256
239.675,-3.32167187,925.2818611388612,27.516019980019976,7.503756243756242,,60.44625,0.3135744255744256,,14.145854145854145,0.1668331668331668,,4.437164965,,6.440559440559441,,,49.64112917082917,8.65175,,,,122.63376623376624,,-4.160806850625,46.09090909090909,-3.613392857,,4.22606434098901,,1.1088911088911089,,,24.271682371628373,1.06,2.3886113886113884,,2925.0,,11.54945054945055,11.54945054945055,,,,,,,,,,,,,,,,,,,,,,,,,-6.0
212.925,-3.2193709775,520.2613476523476,26.467380619380613,4.738641358641359,,59.831,0.0409280719280719,,17.045454545454547,0.0,,5.2448075575,,3.367632367632367,,,105.4952936063936,9.36675,,,,97.116983016983,,-3.949254985,137.4165834165834,-1.81208333325,,2.3362780853346647,,0.0,,,12.93140304275724,1.0625,2.1058941058941056,,1675.0,,6.214785214785214,6.214785214785214,,,,,,,,,,,,,,,,,,,,,,,,,-6.638272164
172.0,-4.530098072,2236.722938,27.540636,4.93832,,48.0318,0.0,,23.526,0.0,,3.644501568,,5.393,,,144.94187979999998,18.977400000000003,,,,91.608,,-5.017687628,112.509,-0.5211666666,,2.88661449776,,0.348,,,41.75818925,1.2919999999999998,2.825,,3120.0,,17.903,17.903,,,,,,,,,,,,,,,,,,,,,,,,,-4.860120914
49.54,-3.3307204660000003,1025.653787912088,24.30800899100899,6.280688311688312,,45.0782,3.0825234765234764,,39.977022977022976,0.0729270729270729,,6.308004481999999,,2.8771228771228774,,,81.82032197802198,6.9123586,,,,102.61526473526472,,-4.275320318084,152.17682317682318,-4.6895892856,,4.678904909340659,,0.0,,,14.544338307692309,0.8900000000000001,2.0789210789210792,,2460.0,,7.204795204795205,7.204795204795205,,,,,,,,,,,,,,,,,,,,,,,,,-2.844663963
165.78333333333333,-4.415311498333333,801.670424,27.668544,4.902140000000001,,48.04383333333334,0.2665,,12.9355,0.164,,4.760107118333333,,5.247,,,58.98165039999999,11.327833333333333,,,,111.0117,,-4.972225197916667,45.946000000000005,-1.6189285713333337,,4.06794716778,,0.191,,,21.0413218526,1.16,2.3710000000000004,,2816.666666666667,,10.215,10.215,,,,,,,,,,,,,,,,,,,,,,,,,-3.57024772
193.5,-5.288848012,1330.4452524950102,27.754624750499005,5.715089820359282,,51.67519999999999,0.2708333333333333,,15.308383233532934,0.1666666666666666,,4.215487764,,6.112774451097804,,,73.26805419161677,11.9134,,,,110.33572854291418,,-5.951342862500001,42.80439121756487,-2.0897142856,,4.167464756776448,,0.2235528942115768,,,28.851203646706587,1.156,2.501996007984032,,2800.0,,13.246506986027946,13.246506986027946,,,,,,,,,,,,,,,,,,,,,,,,,-6.249491605
196.26,-3.929596292,868.2559609609609,27.66255655655656,4.629439439439439,,53.1532,0.2618868868868869,,10.277277277277276,0.1611611611611611,,4.058924996,,5.4824824824824825,,,56.987938438438434,10.2974,,,,110.23423423423424,,-4.5629340560000005,44.39839839839839,-2.2072142856,,3.9764801688288287,,0.4704704704704704,,,21.746221903903905,1.12,2.3753753753753752,,2660.0,,10.485485485485484,10.485485485485484,,,,,,,,,,,,,,,,,,,,,,,,,-4.886056648
162.88333333333333,-5.218159455,838.1187110000002,27.696782,5.03338,,47.13433333333334,0.268125,,13.079,0.165,,4.17076999,,5.274,,,61.2682831,13.177833333333334,,,,111.2713,,-5.772314437083334,44.692,-1.7664285713333336,,4.059033401320001,,0.209,,,21.822656362,1.2049999999999998,2.396,,3083.333333333333,,10.552,10.552,,,,,,,,,,,,,,,,,,,,,,,,,-3.920818754
198.2,-4.287375414,1692.6844239999998,27.764894,5.980136,,51.783,0.2665,,14.681,0.164,,5.2999111,,6.709,,,79.8161204,10.923399999999996,,,,109.0302,,-4.9296578305,44.72500000000001,-2.0857142856,,4.2580119617,,0.346,,,34.504772368000005,1.18,2.584,,2880.0,,15.401,15.401,,,,,,,,,,,,,,,,,,,,,,,,,-3.847711656
193.46,-5.027373114,856.8183246753247,27.72313086913087,5.051868131868131,,51.6092,0.2711038961038961,,13.415584415584414,0.1668331668331668,,4.11456378,,5.331668331668332,,,61.53743286713287,12.2534,,,,111.87452547452548,,-5.6696747065,42.65334665334666,-2.1127142856,,4.084145188131868,,0.2217782217782217,,,22.001076977022976,1.158,2.3996003996003994,,2800.0,,10.638361638361635,10.638361638361635,,,,,,,,,,,,,,,,,,,,,,,,,-7.070581074
193.46,-5.027373114,950.4612205588822,27.73394610778444,5.368582834331337,,51.6092,0.2708333333333333,,12.793413173652697,0.1666666666666666,,4.11456378,,5.330339321357286,,,69.32402225548903,12.2534,,,,113.1301397205589,,-5.6696747065,42.80439121756487,-2.1127142856,,4.139262445878243,,0.2235528942115768,,,23.97406193013972,1.158,2.446107784431138,,2800.0,,11.45808383233533,11.45808383233533,,,,,,,,,,,,,,,,,,,,,,,,,-7.397940009
193.46,-5.027373114,1050.461220558882,27.748916167664675,5.710399201596807,,51.6092,0.2708333333333333,,11.995009980039924,0.1666666666666666,,4.11456378,,5.330339321357286,,,77.572525249501,12.2534,,,,114.62714570858284,,-5.6696747065,42.80439121756488,-2.1127142856,,4.201732490788423,,0.2235528942115768,,,26.137584884231536,1.158,2.4960079840319365,,2800.0,,12.356287425149702,12.356287425149702,,,,,,,,,,,,,,,,,,,,,,,,,-7.494850022
196.48,-4.901981852,1316.212923923924,27.65411611611612,5.842452452452453,,47.2024,0.2683933933933934,,14.696696696696696,0.1651651651651651,,5.313786854000001,,5.961961961961962,,,67.63101411411411,9.7334,,,,114.51671671671672,,-5.5248021035,48.12112112112113,-1.9657142856,,4.438312400680681,,0.1471471471471471,,,26.624344110110115,1.108,2.421421421421422,,3120.0,,12.314314314314316,12.314314314314316,,,,,,,,,,,,,,,,,,,,,,,,,-6.187086643
193.3,-5.234879656,897.435421,27.59978,5.10241,,53.2032,0.26325,,17.523,0.162,,4.864362184,,5.271000000000001,,,59.7452741,10.993399999999998,,,,111.3811,,-5.8616263035000005,48.55799999999999,-2.0277142856,,4.10057129711,,0.297,,,21.244702744,1.104,2.378,,3100.0,,10.295,10.295,,,,,,,,,,,,,,,,,,,,,,,,,-3.407823243
